fbID,page,code,nb,media
1252676361412233,Tooth&Nail,toothedandnailed,1,
125319224243675,Boom 103.5,boom1035LLB,1,
125330314163294,Mariner Cruises Whale and Seabird Tours,Mariner.Cruises,1,
125332557594759,Wes Barker,stuntmagician,1,
12547009956,Peter Ormond Green Party,greenparty.peterormond,1,
125556350794222,Autofocus.ca,fr.Autofocus,1,
12560300399,Divinity,divinitymetal,1,
125885354121314,Restaurant de l'ITHQ,restaurantithq,1,
125930634101271,Davis GMC Buick,DavisGMCBuickLA,1,
1259700734069370,Semaine numériqc,SemainenumeriQC,1,
125981187484998,Alain Dumas,alaindumasofficiel,1,
125995584123638,Gerti's,GertisPub,1,
126025327461764,AVA Recordings,avarecordings,1,
126049431385716,Rasmi,hrasmiofficial,1,
126081027444465,Canadian Science,CDNScience,1,
126235647425213,Never Alone Foundation,NeverAloneFnd,1,
126235684122381,Jeux du Québec,JeuxduQuebec,1,
126327924060055,How To Survive Life In The Suburbs,HowToSurviveLifeInTheSuburbs,1,
126369231201,Salmon Arm Observer,SalmonArmObserver,1,media
126412959951,Campbell Canada,CampbellCanada,1,
126471471361361,Platinum AutoSport,Platinumauto,1,
126482604116585,GRT: Grand River Transit,GRTROW,1,
1264960456928932,Cavetown,cavetown,1,
126517027390446,Arsalan Asad Photography,ArsalanAsadPhotography,1,
126557288055869,Provigo,epiceriestraymond,1,
126561980692012,Envirokidz,envirokidz,1,
126585770686902,Beretta Farms,berettafarms,1,
126637861027821,Kazal Billah,kazal.billah,1,
126641367393842,Pixie Mood,pixiemood,1,
126703644047779,Ex Machina,exmachina.ca,1,
12680458271,Niagara College Canada,niagaracollege,1,
126849683992203,"JD Farms – Specialty Turkey Store & Bistro, Langley, BC",JDFarmsSpecialtyTurkeyStore,1,
126856797330156,Get Cracking,eggs,1,
1268625239861553,M. Vrac Drummondville,mrvrac,1,
126900344018845,les amis du FROMAGE,lesamisduFROMAGE,1,
126951640702740,Nigerians Online Community,naijagists,1,
127087551077249,Lv Dhillon,okaworldwide,1,
127166042780,Ontario Federation of Anglers and Hunters,theOFAH,1,
127170166670,Goebbert's Pumpkin Patch - Pingree Grove,GoebbertsPumpkinPatch,1,
127292754084964,Bryanna Trece,BryannaTrece,1,
1274280622665471,Hollowlove,hollowlovemusic,1,
127446837291231,El Rancho Latin Nightclub,elranchonightlife,1,
127461194127326,Dose Juice,dosejuice,1,
127514140600625,Abortion Rights Coalition of Canada,AbortionRights,1,
1275243862555602,Lâchés Lousses,lachesloussesTVA,1,
1275580362468884,John Yakabuski,JohnYakabuskiMPP,1,
127616097275783,Town of Stony Plain,StonyPlainAlberta,1,
127700713932537,Circle of All Nations,circleofallnations,1,
127729160628428,VCA Canada,VCACanadaAnimalHospitals,1,
127782987238934,Cholula Hot Sauce,cholula,1,
127809017282353,Amanda Diaz Photography,AmandaDiazPhotography,1,
127827007323828,Matt Jeneroux,mattjeneroux,1,
127893570583239,Nicolas Hunziker Automotive Fine Art,hunzikerofficial,1,
127915313945088,Rallye Motoplex,rallyemotoplex,1,
127938703918919,Pipe Up Against Enbridge,pipeupagainstenbridge,1,
1280683825359058,Visual Trendz Page,TheVisualArtsPage,1,
128160647289529,Royal Camp Services Ltd.,RoyalCampServicesLtd,1,
128163947212678,Prince Edward Island Preserve Co.,PEIPreserveCompany,1,
128249113920262,Association des Plus Beaux Villages du Québec,APBVQ,1,
128358837310955,DJ 5th Mars & Paradise,dj5thmars,1,
128363267679966,DSP,legitdsp,1,
128396220538181,Textile Museum of Canada,textilemuseumofcanada,1,
1284617854941615,Donald Trump Is Racist,DTIRPAGE,1,
128563903850679,STARS ON BOARD,StarsOnBoard1,1,
128597183900388,Kingston Health Sciences Centre,KingstonHSC,1,
128680940188,Tire le coyote,tirelecoyote,1,
128792484446464,District of Nipissing Paramedic Services,nipissingmedics,1,
129012686538,Kingfisher Oceanside Resort & Spa,kingfisherspa,1,
129062777243010,Cetaphil Canada,cetaphil.ca,1,
129088767115700,Centre de la Biodiversité du Québec,centredelabiodiversite,1,
1291060227652352,Bruce Oake Recovery Centre,bruceoakerecoverycentre,1,
129121548215,Cool 100.1,cool100.1,1,
1293350390691057,Alain Pernot,alanpern,1,
129358633757816,Cranbrook Photo & Studio,cranbrookphoto,1,
129599460121,Children's Health Foundation,CHFHope,1,
129599747164930,Mama May I - Baby & Toddler Boutique,mamamayi.ca,1,
129610583881186,Les Autos,LesAutos,1,
129671203870234,Invasion Cocktail,invasioncocktailmtl,1,
129811653833758,Maulana Anayatullah Anwer,MoulanaAnayatullahAnwer,1,
129814517052484,Saint St Grill,SaintStGrill,1,
129847040376786,Marché Godefroy,marchegodefroy,1,
129873527047359,Regency Bakery and Azzurri Cafe Espresso & Gelato,regencybakery.azzurricafe,1,
129953120534339,Microbrasserie St-Pancrace,microbrasseriestpancrace,1,
1299591423438142,Make Trudeau A Drama Teacher Again,maketrudeauadramateacheragain,1,
129963882535,Renison University College,RenisonUniversityCollege,1,
129980657071343,Pisces Pet Emporium,piscespetemporium,1,
129998106919,Hunter Brothers Farm,HunterBrothersFarm,1,
130006253676155,Canadian University Application Centre: Come study in Canada.,CUAC123,1,
13003140798,Gentle Fawn,GentleFawn,1,
130102433673983,Mystery Hill,MysteryHill,1,
130134973669850,Southside - Dodge Chrysler Jeep & Ram Trucks,SouthsideDodge,1,
1301807323163921,Unwrapped Life,unwrappedlife,1,
130234743817695,"Michelle Stilwell, MLA Parksville-Qualicum",MichelleStilwell4BC,1,
130250881067738,Rosie's in the Park,rosiessherwoodpark,1,
130269480330338,It's All About Women,itsallaboutwomen,1,
130555830298316,South Asian Connection' Ottawa,SouthAsianConnection,1,
130563973677615,Calypso Theme Waterpark,CalypsoThemeWaterpark,1,
130566673635781,NATA PR,NATAPRMTL,1,
130601803299,Grand Théâtre de Québec,grandtheatre,1,
130650012033,Canadian Institutes of Health Research,HealthResearchInCanada,1,
130672393665071,WWF-Canada en français,WWFCanadafranco,1,
1307122636006341,Alexi Halket,alexihalket,1,
130780483688949,Saskatoon Teachers Association,SaskatoonTeachers,1,
1308548152490258,Ghost Ship Media,ghostshipmedia,1,
1308694039212558,Red Deer Rebels,RedDeerRebelsOfficial,1,
130901016956681,Pandemik9,Pandemik9Industrial,1,
130914513907051,ALC21,alc21inc,1,
131015237253730,Trump News,donaldtrumpnews,1,
131026213577691,Infofit - Personal Training Certification and Fitness College,INFOFIT.ca,1,
131316996920203,Jack et Kastro Rap Kreyol,JacketKastro,1,
131381023584438,TNT Towing,TNTTOWINGLethbridge,1,
131468170242561,The Weekly Anchor Newspaper,weeklyanchor,1,media
13147309627,DANIEL WESLEY,thedanielwesley,1,
131511636998571,Science & fourchette,sciencefourchette,1,
131530393636499,Signature Productions Toronto,SignatureProductionsToronto,1,
131539306920317,Well Seasoned: A Gourmet Food Store,WellSeasonedGourmet,1,
131597363539814,CEPSUM,CEPSUM,1,
131730440285041,AMVQ en pratique des petits animaux,Amvqenpratiquedespetitsanimaux,1,
131864703499876,Fantasia International Film Festival,FantasiaFilmFestival,1,
131985366854839,Birth Takes a Village,birthtakesavillagepage,1,
1320405798041808,HANSBO SPORT North America,hansbosportna,1,
132103933519422,Fondation René-Verrier,FondationReneVerrier,1,
132107026827007,Collège LaSalle | Tunis,CollegeLaSalleTunis,1,
132157546837008,ENvironnement JEUnesse,environnement.jeunesse,1,
132191143485149,Saguenay Paintball Karting,saguenaypaintballkarting,1,
132207713463046,West End Cultural Centre,WestEndCulturalCentre,1,
132261576794747,Société protectrice des animaux de l'Estrie,spaestrie,1,
132317290126498,RSEQ,RSEQ1,1,
132368973514210,"Gilles Bisson, MPP for Timmins",GillesBissonONDP,1,
132390196834030,Pioneer Energy,PioneerEnergy,1,
132498076855773,The Girl in the Spider's Web / Ce qui ne me tue pas,TheGirlintheSpidersWebCanada,1,
132542053487360,Ethiopian Youth National Movement የኢትዮጵያ ወጣቶች ብሄራዊ ንቅናቄ,EthiopianYouthNationalMovement,1,
132548106809003,Central Ontario's Pure Country,PureCountry106,1,
132558280111514,City of Fort St. John,fortstjohn,1,
132590420146400,من أجل قانون لمكافحة الفقر والاستبعاد الاجتماعي,loi.contre.pauvrete.tunisie,1,
132610596781243,North Stream,NorthStreamTack,1,
1326598397503723,Action Free Hong Kong Montreal 滿地可撐香港行動頁 #Freehkmtl,freehkmtl,1,
132696096757702,CF Sherway Gardens,CFSherwayGardens,1,
132710886860615,Redadoodles,Redadoodles,1,
132712636776734,Monsta Mack,themonstamack,1,
132782090101646,Canada's Farm Show,canadasfarmshow,1,
132788452278,Gardens Plus,GardensPlus,1,
132899263550985,Saskatchewan Safety Council,sasksafetycouncil,1,
132901463387957,Catch The Fire Toronto,ctftoronto,1,
132932370683824,SMAT,smat.ca,1,
132948020204720,Osoyoos Times,osoyoos.times,1,media
132948680107726,Salon Auto-Moto Saguenay,salonautomotosaguenay,1,
132963430112964,ModifiedSociety,modifiedsociety,1,
132963680079565,Ottawa International Airport - YOW,FlyYOW,1,
132997956779699,CareerQuest College,careerquestcollege,1,
133008076724193,Big T's BBQ & Smokehouse,BIGTSBBQSMOKEHOUSE,1,
133030486762722,Kitco NEWS,KitcoNews,1,media
133072807322533,Pardon My French,pardonmyfrench,1,
133073330715678,La Vie en Rose,lavieenrose.lebanon,1,
133074963372480,The Plaid Place,theplaidplace,1,
133184853425907,EPCOR Canada,epcor,1,
133213406724620,École de conduite Tecnic,ecoletecnic,1,
133303503540402,Barcode Circus Company,BarcodeCircusCompany,1,
133310940049800,Loyalist College,loyalistcollege,1,
133326263400469,Woozworld,Woozworld,1,
133327404025494,Anishinaabe Bimishimo,anishinaabebimishimo,1,
133367216814,Tourisme-Charlevoix,tourismecharlevoix,1,
133527606758516,YMCA Moncton,YMCAMoncton,1,
133531156727266,Retail Insider,RetailInsider,1,
133631310011919,Blaine Higgs,BlaineHiggs2020,1,
133712137166,KHALILOGENE,DJKHALILOGENE,1,
133755094095639,Sven Gali,svengalicanada,1,
133831150045460,Dani and Lizzy,Daniandlizzymusic,1,
133855300003199,Robert Haig Coxon,RobertHaigCoxon,1,
133882898171,Church of the Rock,churchoftherock,1,
133928420123819,Reza Moridi,rmoridi,1,
133975382262,Tourisme Abitibi-Témiscamingue,TourismeAT,1,
134083969981452,Journeywoman,Journeywoman,1,
1341335746011248,Tamara Jansen MP,tamarajansenofficial,1,
134168636632269,The Biggs and Barr Show,thebiggsandbarrshow,1,
134192843423313,West Vancouver Fire & Rescue,WestVanFireDept,1,
134215643276830,Confection Imagine,confectionimagine,1,
134216719924955,Winnipeg Richardson International Airport,YWGairport,1,
134267149956440,ATV.com,ATVcom,1,
134311896596035,Queen City Ex,queencityex,1,
134373023274043,Creaform,creaform,1,
134378226709934,Trinidad James,trinidadjames,1,
134391556715268,Festival de la Poutine,FestivalDeLaPoutine,1,
134469333245629,Vancouver Pride Society,VancouverPrideSociety,1,
134505863786944,Great Buffet of China,GreatBuffetOfChina,1,
134550636695441,Seedlings of Hope,seedlingsofhope,1,
134665079887263,Legendary Motorcar Company,LegendaryMotorcar,1,
134722519884782,City of Saskatoon - Your Local Government,cityofsaskatoon,1,
134765723311658,Envol et Macadam,envoletmacadam,1,
134766634573,Used.ca,UsedCanada,1,
134794426599459,Brians Custom Sports,goaliesonly,1,
134811643264666,Sorel-Tracy Express.ca,soreltracyexpress.ca,1,media
134817599901224,Heritage Perennials,Heritageperennials,1,
134832009922389,Yoni Freedhoff - Weighty Matters,WeightyMatters,1,
134907156927086,Zehrs,ZehrsON,1,
135009489881883,The Naked Nursing Tank,NakedTank,1,
135051759873343,Blood Tribe Communications - Tsinikssini,BloodTribeCommunications,1,
135135406502588,BC Farmers Markets,BCAFM,1,
135138516543110,Island Auto Supply,IslandAutoSupply,1,
135298346623441,Toronto Professional Fire Fighters' Association,TPFFA,1,
135329933163965,House Of Bras..etc Timmins,hobtimmins,1,
135348589203,Edularity,edularity,1,
135409166525475,Canadian Heritage,CdnHeritage,1,
135410866581845,"Visit Jamaica, Canada",visitjamaicacanada,1,
135416056508978,Canadian Lacrosse Association,CanadianLacrosseAssociation,1,
135458652914,La Planque Jeux Vidéo,laplanquequebec,1,
135510026488198,Northgate Shopping Centre,northgateshopping,1,
135575473147946,Charlottetown Airport,YYGAirport,1,
135662977580,KGK Science,KGKScience,1,
135746903243895,Pik-A-Dilly RV Centre,PikADillyRV,1,
135789656474596,Les Maltcommodes,LesMaltcommodes,1,
135818996473199,ALS Canada,ALSCanada,1,
135907239839461,"John Vanthof, Timiskaming-Cochrane",JohnVanthof,1,
135954246442778,Cowichan Valley Citizen,CowichanValleyCitizen,1,media
135997276477095,Québec sur demande,quebecsurdemande,1,
136049509781096,Crate's Lake Country Boats,CratesBoats,1,
136098239751838,GATO DA BATO,GatodabatoOfficial,1,
136099889757056,Fatburger Canada,Fatburgercanada,1,
1361236913979320,Zacky Vengeance and Synyster Gates Fans,SynackyVGates,1,
136171383103200,FG Pro Shop Canada,FGProShop,1,
136251789721885,Bay Ferries and Northumberland Ferries Limited,BayFerries,1,
136304764720,World Famous Palomino Club,palominoclub,1,
1363353680405533,TP-Link,TPLINK.CA,1,
136438589762283,The New Jacobin Club,newjacobinclub,1,
136461090093520,Canadian Innovation,CanadianInnovation,1,
136476216406652,National Union of Public and General Employees,NationalUnionofPublicandGeneralEmployees,1,
136523216368423,Centre de services scolaire des Premières-Seigneuries,cssdespremieresseigneuries,1,
136549216384326,Herléo Muntu,HerleoMuntu,1,
136570026375606,The Peggy Hill Team,ThePeggyHillTeamBarrie,1,
136778666401977,Calgary Co-op,calgarycoop,1,
136864393145186,Saad Arif Tauseef,SaadiosOfficial,1,
136881916381564,Talkeetna Alaskan Lodge,TalkeetnaAlaskanLodge,1,
137175166456531,Metro Vancouver Transit Police,TransitPoliceBC,1,
137285419683955,Galeries Joliette,galeriesjoliette,1,
137299192949362,Gabby's Country Cabaret,gabbyscountrycabaret,1,
137325730168,Vintage Hotels,VintageHotels,1,
137436813125815,Giving Tuesday Canada,givingtuesdaycanada,1,
137471957262,City of Grande Prairie,cityofgp,1,
1375487536083870,Modern Wedding Show,ModernWeddingShow,1,
137571320293,Stereos,stereos,1,
1375775565997900,Century Downs Racetrack and Casino,CenturyDowns,1,
1375833322682552,Neil Ellis,neilrellis,1,
1376611305919012,House on Robindale,houseonrobindale,1,
1376613865936842,Adele's Over the Rainbow Baskets - Down syndrome LOVIN,aperfectextrachromosome,1,
1376623959102016,O-Volt Sherbrooke,ovoltsherbrooke,1,
137708589656256,Dites Oui à la Robe - Robes De Bal À Québec,DitesOuiALaRobe,1,
1377371432558215,Fred Eisenberger,HamiltonsMayor,1,
137745526245532,Association Manger Santé Bio,amsbio,1,
137754836268705,Drew Barnes,barnesdrewcypmedhat,1,
137821929613243,Nomadic Samuel,NomadicSamuel,1,
137835112950812,Egale Canada,EgaleCanada,1,
1378459209055282,NUC All American Game,nucallamerican,1,
137943944907,Niagara Wine Festivals,NiagaraWineFest,1,
137979342921521,Winspear Centre,WinspearCentre,1,
137996799619561,St. Boniface Hospital Foundation,STBHF,1,
1380104685630642,Joffery Hollsworth,thatisjofferyhollsworth,1,
1380106758720357,Canadian Orca Rescue Society,CanadianOrcaRescueSociety,1,
138043926208312,Rocky Point Ice Cream,rockypointicecream,1,
1380935585319665,منظمة أفريقيا المستقبل للتنمية والتوعية,Africa.afo,1,
138095949683883,P.A Food Bank,PAFoodBank,1,
1381052958783683,Future Forest,futureforestfestival,1,
138106159612036,Garçon Underwear,GarconModel,1,
138123739691583,Karina Gould,karina.gould,1,
138124172901448,L'Écho de la Rive-Nord,lechorivenord,1,media
1381368535228467,Nightmare Toys,nightmaretoys,1,
138151732877536,Gordon's Park,gordonspark,1,
138179936219481,Southland Mall,southlandshoppingcentre,1,
138222347002929,Etas Destiny Online,etas360obes,1,
13822298454,David Myles,DavidMylesMusic,1,
1382648225329060,Spotted In Sudbury,SpottedInSudbury,1,
138341446226985,Acumen Law Corporation,VancouverCriminalLaw,1,
138387736350282,TOTS Family,totsfamily,1,
1384137175164822,Milen,MilenPaintings,1,
138414933022009,WIFTA - Women in Film & Television Alberta,WIFTAlberta,1,
1384415948471217,Ambassade du Canada en Haïti,CanadaenHaiti,1,
1384434621586669,Iqraá,French.Iqraa,1,
138447612862497,Crossover Bollywood Se,crossoverbollywoodse,1,
138637546155304,UFCW Local 1006A,UFCW1006A,1,
138645733407643,Dalima Chhibber,chhibberdalima,1,
138668422963817,Aaditi Agrawal,Aaditiclick,1,
1386941401579023,Marie-Claude Nichols,marieclaudenicholsvaudreuil,1,
138702084208,Teletoon at Night,TeletoonatNight,1,
1387153674906318,DogVills,Dogvills,1,
1387681588010988,Salon du véhicule électrique de Saint-Hyacinthe,salonvehiculeelectrique,1,
138827297524,Euthanasia Prevention Coalition,EuthanasiaPreventionCoalition,1,
138883236254608,Bridges Chev,BridgesChev,1,
138903399495127,The Gospel Lighthouse,thegospellighthouse,1,
138904059455799,Paris Jewellers - Official Page,ParisJewellers,1,
1389231857988371,RBC Avion,rbcavion,1,
1389311304439218,Majd sekkar - مجد سكر,Majdsekkarmusic,1,
138942176151803,Office of the Lieutenant Governor of Nova Scotia,LtGovNS,1,
1389983797879684,Regroupement pour la Valorisation de la Paternité,RVPaternite,1,
139019864276,Oxfam Canada,OxfamCanada,1,
139028859479769,Drezus Music,DrezusMusic,1,
139242796160287,Stella Luna Gelato Café,StellaLunaCafe,1,
139307856240201,20 Something Sudbury,20SomethingSudburyMagazine,1,
139320222889227,Desjardins,caissedrummondville,1,
139443329893115,Donald Trump is the worst President in History,TrumpWorstPresidentInHistory,1,
1394963607316795,Mela Teeyan Da,melateeyanda2019,1,
139558206059621,Archibald microbrasserie,ArchibaldMicrobrasserieQC,1,
1395611140739741,Wolfhead Distillery,WolfheadDistillery,1,
139677596163903,Alberta Institute for Wildlife Conservation,albertainstituteforwildlifeconservation,1,
1397067773929014,Déco Surfaces Planchers Design Val D'Or,decosurfacesplanchersdesignvaldor,1,
1397133407208270,Surviving Average,survivingaverage,1,
139733074908,Sticks + Stones Design Group Inc.,sticksandstonesdesigngroup,1,
139806579654,Jim Pattison Children's Hospital Foundation,PattisonChildrens,1,
139813746641,MacEwan University,MacEwanUniversity,1,
1398311197148807,GFL Memorial Gardens,gflgardens,1,
139848066744,Tourisme Laurentides,TourismeLaurentides,1,
139938556183512,SciencePorn,pornscience,1,
139941492752309,Intense,thisizintense,1,
1399439606937966,Laiterie De Coaticook Ltee,laiterie.de.coaticook,1,
140027096068573,Kayak Bass Fishing,KayakBassFishing,1,
140112696001736,Orchestre classique de Montréal,orchestre.ca,1,
140159656035765,Samsara,Samsara.rocks,1,
1402078100028045,Baleines en direct,baleinesendirect,1,
140231605053,Bellyfit International,Bellyfit,1,
1402806669969317,Happy Halloween,Holidays.Halloween,1,
1402867026623287,Canadians for Clean Prosperity,cleanprosperity,1,
